model,r2,mse,explainvar,season,species,iteration
ANN,-0.1383681673133137,1.8864994168018607,-0.03675780490412328,spring,sep,98
KNN,0.5234021017517425,0.7898162324903364,0.5246928053258606,spring,sep,98
SVM,0.17331943063753963,1.3699719095838707,0.20674316662871184,spring,sep,98
RF,0.4958021858239323,0.9623927909914101,0.49864473768751505,spring,sep,99
XGB,0.4655517470101249,1.0201336288534495,0.46592296884009954,spring,sep,99
GBDT,0.43402448056235055,1.0803116246636573,0.4345496510222545,spring,sep,99
ANN,-0.15031685288657215,2.195679186715742,-0.04723968668737899,spring,sep,99
KNN,0.463583971223143,1.0238896412327843,0.4724351177282722,spring,sep,99
SVM,0.1955852775368223,1.5354349187947443,0.2596083699892602,spring,sep,99
RF,0.3141781660314473,2.13089014465709,0.3144933852237455,autumn,loli,0
XGB,0.30680470357865186,2.1537999408963584,0.306961217932641,autumn,loli,0
GBDT,0.2794270332833988,2.238864027407347,0.2820179139736193,autumn,loli,0
ANN,-0.5108167534778323,4.694199529547718,-0.3676162706663837,autumn,loli,0
KNN,0.3009188585598971,2.172087619302378,0.3060691638299389,autumn,loli,0
SVM,0.33873282111280234,2.0545973380901983,0.37341898540622487,autumn,loli,0
RF,0.5074892264978446,1.8773097153239908,0.5143642068595102,autumn,loli,1
XGB,0.5342104477932919,1.775456088881348,0.5407835366675158,autumn,loli,1
GBDT,0.5140344612953196,1.8523611587939421,0.5149272967169686,autumn,loli,1
ANN,0.4042428994222771,2.2708550818795774,0.41033566838980695,autumn,loli,1
KNN,0.3717510831192332,2.3947045602990777,0.37939050555940734,autumn,loli,1
SVM,0.39220798488036623,2.316728722027521,0.39229216116803123,autumn,loli,1
RF,0.5878033273055602,1.5157480409092987,0.5917502211276594,autumn,loli,2
XGB,0.6112071957259158,1.4296862891829574,0.611995623294562,autumn,loli,2
GBDT,0.5769843590365731,1.5555320349216268,0.5788815436601449,autumn,loli,2
ANN,-0.5790272589406085,5.8064696607966875,-0.4562759247910233,autumn,loli,2
KNN,0.5445364286706731,1.6748510157425451,0.5450920678339083,autumn,loli,2
SVM,0.5013687014911189,1.833589312864658,0.5023781814638415,autumn,loli,2
RF,0.4609841463906622,2.0017388629096806,0.469777033362729,autumn,loli,3
XGB,0.5222507794442299,1.7742134579299624,0.5344516274806546,autumn,loli,3
GBDT,0.48996102785591633,1.8941276500547692,0.5060719531879011,autumn,loli,3
ANN,0.24906671476403774,2.788734933200535,0.24908481601518362,autumn,loli,3
KNN,0.44932918797475363,2.045021788728092,0.4516043171087165,autumn,loli,3
SVM,0.38915588983060745,2.2684868846024107,0.39009108670610015,autumn,loli,3
RF,0.5911106484173364,1.6165546410524978,0.6007917497754203,autumn,loli,4
XGB,0.5535854773135074,1.764911376852501,0.558166307285658,autumn,loli,4
GBDT,0.535391474692898,1.836841837408213,0.5437887517092931,autumn,loli,4
ANN,0.544772942580465,1.799751961149928,0.5690103634592648,autumn,loli,4
KNN,0.5649379456488188,1.7200290992783467,0.5975170627661617,autumn,loli,4
SVM,0.5743379915673547,1.6828657742934854,0.5929009349708294,autumn,loli,4
RF,0.46554661427998956,1.4576518922019797,0.4799721852915598,autumn,loli,5
XGB,0.37090579093757725,1.7157723923439538,0.38919307129365455,autumn,loli,5
GBDT,0.37215645509855966,1.7123613689891122,0.38751503704100343,autumn,loli,5
ANN,0.48822685645699193,1.3957944902129014,0.4898019933126565,autumn,loli,5
KNN,0.4723484432465226,1.4391007909676894,0.5028123658532406,autumn,loli,5
SVM,0.44984629540203325,1.500472463896546,0.45080110543011753,autumn,loli,5
RF,0.5620408403546835,1.9469805092814945,0.5648652296766845,autumn,loli,6
XGB,0.6039365955840501,1.76072976636002,0.6049179261382902,autumn,loli,6
GBDT,0.5523711627109327,1.9899677912889422,0.554818109322728,autumn,loli,6
ANN,0.22756173929106294,3.4339326055917123,0.31344634723256815,autumn,loli,6
KNN,0.5751130999954188,1.888866792118025,0.5766193834380733,autumn,loli,6
SVM,0.48093646292304515,2.307536142379094,0.48413543778016677,autumn,loli,6
RF,0.44350643623421326,1.8507574228071255,0.44978480559671485,autumn,loli,7
XGB,0.45143820399323753,1.8243783611039526,0.4585463177413662,autumn,loli,7
GBDT,0.46695915040216807,1.77275960278277,0.473236796955557,autumn,loli,7
ANN,0.359152938827065,2.131295908121445,0.41231000575432253,autumn,loli,7
KNN,0.47959244605861007,1.7307444435193686,0.4842105583103713,autumn,loli,7
SVM,0.4898188534099954,1.6967339885086232,0.4905982637101931,autumn,loli,7
RF,0.3968773974859574,2.2063876839355725,0.3985763750943979,autumn,loli,8
XGB,0.42428952959633826,2.106106596099288,0.42448534235413937,autumn,loli,8
GBDT,0.4287837949955481,2.0896653422251665,0.4288393819771006,autumn,loli,8
ANN,0.49904601757091493,1.8326268862130328,0.49949144922894484,autumn,loli,8
KNN,0.4599672165918085,1.9755878444392043,0.4600391897310786,autumn,loli,8
SVM,0.5099533129361918,1.792725012102065,0.5099985904214985,autumn,loli,8
RF,0.46252698845330475,2.085841553556788,0.4723382713350056,autumn,loli,9
XGB,0.43684657727718235,2.1855028716003386,0.4503309194775721,autumn,loli,9
GBDT,0.4467744225768515,2.1469745886568994,0.45701493188258746,autumn,loli,9
ANN,-0.32218368695982913,5.131170526608163,-0.18649198501119368,autumn,loli,9
KNN,0.41912424248204494,2.254280245622088,0.4339438912170055,autumn,loli,9
SVM,0.37408756794791254,2.429059937177158,0.37792354518374605,autumn,loli,9
RF,0.46125137763667423,2.046928813420248,0.46151530614586167,autumn,loli,10
XGB,0.4662095826156485,2.0280905422618267,0.46726497003082546,autumn,loli,10
GBDT,0.4750046433954027,1.9946744692018379,0.47650244152590693,autumn,loli,10
ANN,0.5406081651146537,1.7454195601499964,0.5445553459217918,autumn,loli,10
KNN,0.5989587030145012,1.5237217360668018,0.6004486008247528,autumn,loli,10
SVM,0.5283501079140382,1.7919929887193815,0.5363748917736391,autumn,loli,10
RF,0.6536683843832558,1.5063817509259234,0.6564279919282132,autumn,loli,11
XGB,0.6662776539415151,1.4515372819298067,0.6694691912082713,autumn,loli,11
GBDT,0.6449535487653144,1.5442872401888894,0.6475874958860277,autumn,loli,11
ANN,0.40707000403053406,2.5789702274636976,0.41140260214630575,autumn,loli,11
KNN,0.6839236514344218,1.3747853846106348,0.6860416303156541,autumn,loli,11
SVM,0.5838141214289674,1.8102153664372682,0.5997389737051128,autumn,loli,11
RF,0.48068883523458483,1.672889715467337,0.4813980155802674,autumn,loli,12
XGB,0.5201473164374163,1.5457796283541587,0.5202230872535506,autumn,loli,12
GBDT,0.4695084168896303,1.708905900238457,0.471735844515498,autumn,loli,12
ANN,-0.017697451084459193,3.2783728039923257,-0.00015038774238052,autumn,loli,12
KNN,0.5232541804693711,1.5357712918517836,0.5242984709941623,autumn,loli,12
SVM,0.5637708426880977,1.4052524196812044,0.570188224693887,autumn,loli,12
RF,0.5864273948919567,1.5247174983744591,0.5893966311095995,autumn,loli,13
XGB,0.5537684236201476,1.6451212784169682,0.556364975394934,autumn,loli,13
GBDT,0.575245159895647,1.5659430272398316,0.5765162067734559,autumn,loli,13
ANN,0.4091006894637973,2.178467595349027,0.41246141504441824,autumn,loli,13
KNN,0.5415639351833035,1.6901155474970095,0.546704284181929,autumn,loli,13
SVM,0.44825421757421047,2.034120342422428,0.4527981381192565,autumn,loli,13
RF,0.5108456684105477,1.649190106358992,0.512293735856221,autumn,loli,14
XGB,0.51008145127389,1.6517666742425687,0.5242637760750095,autumn,loli,14
GBDT,0.4871908615267052,1.7289425913342407,0.500020387336939,autumn,loli,14
ANN,0.4457122588716552,1.8687882324880791,0.4528983503521742,autumn,loli,14
KNN,0.3618384160071735,2.1515699700737283,0.36323426826724403,autumn,loli,14
SVM,0.4603227721290206,1.8195286995415383,0.4625732047767048,autumn,loli,14
RF,0.43150841611978197,1.602368380518393,0.4397656883275953,autumn,loli,15
XGB,0.48611432349151984,1.4484544408171762,0.4861165505988855,autumn,loli,15
GBDT,0.4750908894053908,1.4795254412069792,0.47509544881864296,autumn,loli,15
ANN,0.46358288329840747,1.5119622716395087,0.4925389552062239,autumn,loli,15
KNN,0.48130637866921766,1.462006266344566,0.48975385152016215,autumn,loli,15
SVM,0.5015129636019262,1.4050513461794616,0.5025129669869984,autumn,loli,15
RF,0.4728634207569562,1.9009959507903995,0.47734853398266863,autumn,loli,16
XGB,0.4255745134101452,2.07153243966901,0.42674260725229973,autumn,loli,16
GBDT,0.4238673324954363,2.0776889921336266,0.42665030956985905,autumn,loli,16
ANN,-0.4718904352113442,5.308031860285302,-0.28270345690730014,autumn,loli,16
KNN,0.39657763274550306,2.1761029720501863,0.40158368662627575,autumn,loli,16
SVM,0.5125916536956687,1.757725282575722,0.52143666452172,autumn,loli,16
RF,0.5570551924455138,1.6546806449332758,0.5952404135536099,autumn,loli,17
XGB,0.6137183242907607,1.4430078000402942,0.6469556650262346,autumn,loli,17
GBDT,0.5918221945155215,1.5248037744373497,0.6240038464033384,autumn,loli,17
ANN,-2.1644168147372023,11.821109913796583,-1.3442176328698205,autumn,loli,17
KNN,0.5834176311471722,1.5562001653590614,0.59917145695048,autumn,loli,17
SVM,0.5587855545626186,1.6482166416193937,0.5700260731784472,autumn,loli,17
RF,0.4888350437165887,2.0556005648558155,0.4958711032318791,autumn,loli,18
XGB,0.4794610615299042,2.0932971300076986,0.4884731695178166,autumn,loli,18
GBDT,0.4791380416485763,2.094596123302045,0.4853850126880722,autumn,loli,18
ANN,0.4443509779189898,2.234488944539513,0.4606054772079151,autumn,loli,18
KNN,0.5330388379795727,1.877839270113653,0.5359356296755873,autumn,loli,18
SVM,0.48297589661643414,2.079162559747291,0.4907183786484136,autumn,loli,18
RF,0.510628783733702,1.6177035700235594,0.5106291803311951,autumn,loli,19
XGB,0.5269380995842708,1.5637902265347383,0.526944561623481,autumn,loli,19
GBDT,0.49733077097691625,1.6616625156987888,0.49789899271742577,autumn,loli,19
ANN,-0.2818688598956469,4.237445444332784,-0.2777774935299757,autumn,loli,19
KNN,0.49457283859436163,1.6707793515747966,0.4945808132220305,autumn,loli,19
SVM,0.45932310940650056,1.787303599127878,0.45938427964837847,autumn,loli,19
RF,0.5045925040205966,1.532055881635159,0.5048640880234325,autumn,loli,20
XGB,0.4555274896960999,1.6837902505908595,0.4556043626520817,autumn,loli,20
GBDT,0.5015632173719092,1.5414240007390196,0.501854591346973,autumn,loli,20
ANN,0.1925450182091808,2.4970678967273154,0.3627541913285609,autumn,loli,20
KNN,0.49083260997393474,1.5746085817375035,0.49206036952227583,autumn,loli,20
SVM,0.42526630767950346,1.7773734568806696,0.4267854598161126,autumn,loli,20
RF,0.6748754387070056,1.2598214183920768,0.6937346984623899,autumn,loli,21
XGB,0.633715111287167,1.4193130971053727,0.6488394018940573,autumn,loli,21
GBDT,0.6233919545199142,1.459314178380447,0.6392469851696306,autumn,loli,21
ANN,0.5633826844225669,1.6918434080087916,0.5689783260571698,autumn,loli,21
KNN,0.698989876652757,1.1663806605000067,0.7098756779944959,autumn,loli,21
SVM,0.6101995851246929,1.5104331386255405,0.6189729860073313,autumn,loli,21
RF,0.5630617003877397,1.637066950956724,0.5633524364131648,autumn,loli,22
XGB,0.5580831849394648,1.655719843395841,0.5588935578491883,autumn,loli,22
GBDT,0.5443182178156143,1.707292737736892,0.5458657578729621,autumn,loli,22
ANN,-2.8229443631757474,14.323340109702086,-2.2210174258256106,autumn,loli,22
KNN,0.6360179659312687,1.3637233431921487,0.636341867079981,autumn,loli,22
SVM,0.5780869764243287,1.58077208541088,0.578091224936514,autumn,loli,22
RF,0.6858187955550574,1.310119867246413,0.686189150474926,autumn,loli,23
XGB,0.6382319002957741,1.5085548341309023,0.6387519071902179,autumn,loli,23
GBDT,0.6360786376652947,1.5175338313200382,0.6373972296519552,autumn,loli,23
ANN,0.5735593146054521,1.7782362733143053,0.5743638060449336,autumn,loli,23
KNN,0.7109895577248524,1.2051590512401147,0.7112342358243304,autumn,loli,23
SVM,0.6423980868714424,1.4911820450327093,0.6427720651498772,autumn,loli,23
RF,0.4145279952068549,2.2511801777305434,0.4476317875699284,autumn,loli,24
XGB,0.4331664698413801,2.1795139591976844,0.48191370358904084,autumn,loli,24
GBDT,0.41288079253084387,2.257513785456588,0.4578065100220784,autumn,loli,24
ANN,0.30139995018881327,2.6861653015367666,0.30429639245379825,autumn,loli,24
KNN,0.3959090115738467,2.322771452020296,0.42874553869073084,autumn,loli,24
SVM,0.33676278013402716,2.5501927850895485,0.3633919652780082,autumn,loli,24
RF,0.5695463845171864,1.5646996808133582,0.5704627283250547,autumn,loli,25
XGB,0.5370986740448055,1.6826471678203196,0.5433617810460354,autumn,loli,25
GBDT,0.5143606251807478,1.7653000170942277,0.5173527261063422,autumn,loli,25
ANN,0.4937602898133243,1.840182273891865,0.4972195163005043,autumn,loli,25
KNN,0.5589021189959962,1.6033916054817523,0.5589171682897716,autumn,loli,25
SVM,0.4759200787135581,1.9050314739203906,0.48309899234116727,autumn,loli,25
RF,0.473647708557391,2.1632699669797146,0.4794098255761148,autumn,loli,26
XGB,0.5641312215866154,1.7913892524368744,0.5667856626648045,autumn,loli,26
GBDT,0.5381473006736027,1.8981812939067373,0.5419394112992395,autumn,loli,26
ANN,-0.009452470974039118,4.148776872551534,0.06811704504859295,autumn,loli,26
KNN,0.4913921769346826,2.0903414813538443,0.4961751221233692,autumn,loli,26
SVM,0.3972752010117927,2.4771554664111135,0.40651416069969326,autumn,loli,26
RF,0.571268708583974,1.6970465716998655,0.5803976216572937,autumn,loli,27
XGB,0.5451890339553094,1.8002777174215725,0.5571193713952445,autumn,loli,27
GBDT,0.5535465697884336,1.7671960930628328,0.5602650251118837,autumn,loli,27
ANN,-2.447425011644468,13.645938410235022,-2.2313301196980544,autumn,loli,27
KNN,0.5175839534538864,1.9095468754336005,0.520169007733726,autumn,loli,27
SVM,0.5172160757941506,1.911003045145864,0.5197353122967514,autumn,loli,27
RF,0.49020639475931116,1.897205289678036,0.49256379291729624,autumn,loli,28
XGB,0.5041542699319335,1.8452980427348848,0.5104985775598256,autumn,loli,28
GBDT,0.42793388394106324,2.1289534632749443,0.4329417401703052,autumn,loli,28
ANN,-0.4478731475914828,5.388283741017994,-0.14571055580818593,autumn,loli,28
KNN,0.414119714997519,2.1803631202866764,0.4158375188627802,autumn,loli,28
SVM,0.36296744859691954,2.3707271213188563,0.36419697874332413,autumn,loli,28
RF,0.6230582390484207,1.535557133826159,0.623178595095937,autumn,loli,29
XGB,0.5684685757244299,1.7579404185508527,0.5705360415258323,autumn,loli,29
GBDT,0.5628386485620476,1.7808751944570655,0.5660563950495697,autumn,loli,29
ANN,0.675177092311519,1.3232392502015056,0.684317480277865,autumn,loli,29
KNN,0.6730132010047678,1.3320543486520409,0.6742201228626425,autumn,loli,29
SVM,0.6349030473830756,1.4873046401487098,0.6360116750770751,autumn,loli,29
RF,0.466524287603888,2.0613873880233093,0.46786283724989397,autumn,loli,30
XGB,0.46455852309469126,2.0689832392924914,0.4673211091862981,autumn,loli,30
GBDT,0.45544120206839245,2.104213204105242,0.45705868779991865,autumn,loli,30
ANN,-0.5923773100228233,6.153057070043765,-0.06362661668982628,autumn,loli,30
KNN,0.421865987119745,2.233950178136261,0.42199755249545523,autumn,loli,30
SVM,0.4187060590984788,2.2461603605658276,0.4235820554668034,autumn,loli,30
RF,0.4438306424148347,2.118278878762547,0.44691042724335517,autumn,loli,31
XGB,0.45136378966246293,2.0895874262622796,0.4565569076859971,autumn,loli,31
GBDT,0.4774403588159355,1.9902697545584165,0.4806536113418195,autumn,loli,31
ANN,-0.517410312343249,5.7793515072627555,-0.5050814070248759,autumn,loli,31
KNN,0.3954503712588986,2.3025445258010597,0.39874943117347594,autumn,loli,31
SVM,0.2823564981425861,2.7332844784297015,0.2843194902449019,autumn,loli,31
RF,0.5711655793833197,1.3978008173878782,0.5761223621666713,autumn,loli,32
XGB,0.5153381461403241,1.579772291849999,0.518829928441715,autumn,loli,32
GBDT,0.522731707739106,1.5556727187995818,0.5272018812086869,autumn,loli,32
ANN,0.5480927833187114,1.4730074044714314,0.5481134553332261,autumn,loli,32
KNN,0.6251417619767845,1.2218635592729037,0.6343490582215792,autumn,loli,32
SVM,0.5463133777176135,1.4788074393662576,0.5582700677358613,autumn,loli,32
RF,0.5197972946504469,1.8181168702766297,0.5201993521798882,autumn,loli,33
XGB,0.5368264949038553,1.7536418560313367,0.5376771821385622,autumn,loli,33
GBDT,0.4955712665278529,1.909840115353773,0.4965273908062605,autumn,loli,33
ANN,-0.5908618658756395,6.023233031398308,-0.4877677050254825,autumn,loli,33
KNN,0.39783121652811926,2.2798980759328207,0.409581759824324,autumn,loli,33
SVM,0.5323785579393304,1.7704823884628291,0.5343483084033926,autumn,loli,33
RF,0.37976076064818254,2.2991493390121036,0.38584918725077333,autumn,loli,34
XGB,0.38329132478345906,2.28606197903397,0.3941119123679291,autumn,loli,34
GBDT,0.3944959608732196,2.2445277934726606,0.40213405838378424,autumn,loli,34
ANN,0.3624851305201724,2.363187940683518,0.3741970083059877,autumn,loli,34
KNN,0.29591876198694333,2.6099411489673905,0.29975361969581815,autumn,loli,34
SVM,0.39667073364169625,2.236466182636219,0.39762840837349733,autumn,loli,34
RF,0.5059312484436267,1.8393834237142042,0.5242841943948464,autumn,loli,35
XGB,0.5369272439883426,1.7239874991047839,0.5484072252605012,autumn,loli,35
GBDT,0.5300832062431713,1.7494673731913077,0.5395468629332387,autumn,loli,35
ANN,0.4122023030332662,2.1883297352689017,0.42417332108916406,autumn,loli,35
KNN,0.4978206860676381,1.8695784804636926,0.5119335882465315,autumn,loli,35
SVM,0.5097020612051852,1.8253449514050537,0.5274364886609372,autumn,loli,35
RF,0.2648650294097883,2.879300952586567,0.271400347848055,autumn,loli,36
XGB,0.261182170535727,2.893725594983613,0.26439390982530053,autumn,loli,36
GBDT,0.26816457314061015,2.8663776394708425,0.27309410492352715,autumn,loli,36
ANN,-0.39476173487065136,5.462859138125501,-0.19473362280494366,autumn,loli,36
KNN,0.30773791121662564,2.7113808639429133,0.3161056073478534,autumn,loli,36
SVM,0.41624513127976326,2.2863909578859642,0.4187807448308596,autumn,loli,36
RF,0.5680742834934376,1.9012772595119583,0.572526636758133,autumn,loli,37
XGB,0.5613965868793294,1.9306715563392256,0.5731786224552972,autumn,loli,37
GBDT,0.5333067944004816,2.054318937412985,0.5449839364680069,autumn,loli,37
ANN,0.4837266118003384,2.272564043220827,0.4963657815160718,autumn,loli,37
KNN,0.5216569957698292,2.1055997395691963,0.5224613550741894,autumn,loli,37
SVM,0.45372919506652476,2.4046085223997755,0.4679242142196669,autumn,loli,37
RF,0.6696704145978141,1.511008066105042,0.6716590537194076,autumn,loli,38
XGB,0.7150910659130827,1.3032429323173575,0.7155442696283547,autumn,loli,38
GBDT,0.6763065716686459,1.4806526656047854,0.6768986231300083,autumn,loli,38
ANN,0.4991359659165875,2.291074214864857,0.5129099073155579,autumn,loli,38
KNN,0.6539328220680292,1.5829956515483103,0.6549989577334474,autumn,loli,38
SVM,0.5768645326937609,1.9355247982902062,0.5795412826798703,autumn,loli,38
RF,0.6304626359413372,1.4906533178351158,0.6546178174438269,autumn,loli,39
XGB,0.6029693214530173,1.6015568541113347,0.6200127879240411,autumn,loli,39
GBDT,0.6040592003731821,1.5971604607113856,0.6172727678847725,autumn,loli,39
ANN,0.1366741734859941,3.482515255105712,0.17693407884648904,autumn,loli,39
KNN,0.5280194222218961,1.9038924954473013,0.5590499050208673,autumn,loli,39
SVM,0.5782756827819169,1.7011669558077194,0.6074273252729208,autumn,loli,39
RF,0.5378255990208367,1.7805821596220144,0.5407088048531934,autumn,loli,40
XGB,0.5890191990416842,1.5833526923671724,0.5890330191766553,autumn,loli,40
GBDT,0.5251424043832409,1.8294456839774773,0.5258786612620767,autumn,loli,40
ANN,-0.6203668204101682,6.242656984794515,-0.22472560179255963,autumn,loli,40
KNN,0.4678802466447699,2.05005499568875,0.4718013064768445,autumn,loli,40
SVM,0.5420106141294215,1.7644588883540528,0.5543977551634461,autumn,loli,40
RF,0.5759307862837748,1.5479893803132982,0.5924293098790769,autumn,loli,41
XGB,0.574910409438423,1.5517140848413171,0.588285974533576,autumn,loli,41
GBDT,0.565336156496097,1.5866631955048218,0.5806239715148362,autumn,loli,41
ANN,-0.4641892632806086,5.344762970329279,-0.3948133626934205,autumn,loli,41
KNN,0.6332457560291364,1.3387712582966207,0.6504217404043613,autumn,loli,41
SVM,0.5537484241284654,1.6289621553604883,0.5658725663520531,autumn,loli,41
RF,0.6280946594150703,1.4708308571952857,0.6307160245168807,autumn,loli,42
XGB,0.6828133742451721,1.2544263976314576,0.6847177039336083,autumn,loli,42
GBDT,0.6657096010029101,1.3220693021932033,0.6678170292133878,autumn,loli,42
ANN,0.5823327317174175,1.65181254257949,0.5849891112427381,autumn,loli,42
KNN,0.7069279370218733,1.1590568528328793,0.7070475569887547,autumn,loli,42
SVM,0.6427125180456026,1.4130193788602616,0.6427264050808954,autumn,loli,42
RF,0.6318726271311694,1.2891713802069735,0.6337885319555235,autumn,loli,43
XGB,0.5959275995895672,1.4150498238724394,0.5989882618022855,autumn,loli,43
GBDT,0.5908062902185207,1.432984500717813,0.5920284885857721,autumn,loli,43
ANN,0.602242877223281,1.3929339048088873,0.6024073711592446,autumn,loli,43
KNN,0.5798544070204088,1.471337677957383,0.5928654667587517,autumn,loli,43
SVM,0.5442000248964884,1.5961982898019118,0.5511806161864405,autumn,loli,43
RF,0.45200003861615845,1.9668496977352186,0.45278334419406985,autumn,loli,44
XGB,0.4612638185241139,1.9336006758450772,0.4620867806855259,autumn,loli,44
GBDT,0.4550453145325343,1.9559197699291673,0.4554376914545749,autumn,loli,44
ANN,-1.2894087398179055,8.217013148198353,-0.9787177477271369,autumn,loli,44
KNN,0.4097193882563487,2.1186009572977933,0.41222105290855715,autumn,loli,44
SVM,0.46192055946249755,1.9312435393356364,0.46367818236909564,autumn,loli,44
RF,0.5321098896905712,2.03278331354887,0.5321414223031624,autumn,loli,45
XGB,0.5410106007776355,1.9941135135726786,0.5413543826656834,autumn,loli,45
GBDT,0.5419363679367442,1.9900914494345352,0.5421270137759249,autumn,loli,45
ANN,-0.2238149423112883,5.316954854969985,0.10109397745652116,autumn,loli,45
KNN,0.42275781738547125,2.507871508374768,0.4331220810756181,autumn,loli,45
SVM,0.5301252073904992,2.041405913115281,0.5302087934506732,autumn,loli,45
RF,0.4173984569896856,1.8480256420210786,0.4532154992656232,autumn,loli,46
XGB,0.4264187837358332,1.819412955827087,0.46168301876721773,autumn,loli,46
GBDT,0.38923042046265854,1.937375308893503,0.42043248643007114,autumn,loli,46
ANN,0.21500612462998292,2.4900188266195635,0.25671817582071443,autumn,loli,46
KNN,0.4857718787062978,1.6311435584067149,0.5107963700169798,autumn,loli,46
SVM,0.43987391748376536,1.776732958698137,0.46512760328830316,autumn,loli,46
RF,0.6841508145759436,1.2639480961936218,0.6841581775120509,autumn,loli,47
XGB,0.6692292703002275,1.3236603207296416,0.6698767925706383,autumn,loli,47
GBDT,0.6791030325106984,1.284148035993375,0.6795068971130759,autumn,loli,47
ANN,0.45468778185774217,2.1822007836640505,0.45715918182369886,autumn,loli,47
KNN,0.6408789652484796,1.4371110299615037,0.6409247144269454,autumn,loli,47
SVM,0.5954660333288502,1.6188420316271308,0.6048608973125194,autumn,loli,47
RF,0.41508647724069336,2.6759239741076004,0.41539819825562974,autumn,loli,48
XGB,0.3783111484693237,2.8441676205371813,0.3783650687465482,autumn,loli,48
GBDT,0.3554670756436662,2.948677090333781,0.3557190720203143,autumn,loli,48
ANN,0.2519523686806965,3.422247071633254,0.26869495741669036,autumn,loli,48
KNN,0.36358353228380436,2.9115450698503227,0.36646711549741795,autumn,loli,48
SVM,0.31757725636179024,3.1220194253043796,0.32513174878561524,autumn,loli,48
RF,0.5682654312355385,1.6723822819292242,0.5695810748700456,autumn,loli,49
XGB,0.5918412933842485,1.5810579892010717,0.5918580755365914,autumn,loli,49
GBDT,0.552243017935655,1.7344472682775633,0.552421281396424,autumn,loli,49
ANN,-0.8926498739643591,7.331435433052869,-0.12745017976749673,autumn,loli,49
KNN,0.5773921425530147,1.6370287304558946,0.5777714569370733,autumn,loli,49
SVM,0.5287225397252808,1.8255570238250556,0.533464311412424,autumn,loli,49
RF,0.46559712716679325,1.9202919403038343,0.4703500582787862,autumn,loli,50
XGB,0.4441096689927272,1.9975037122587973,0.44515012555765854,autumn,loli,50
GBDT,0.4652986440151592,1.921364492154764,0.4674065337716087,autumn,loli,50
ANN,0.46925206687941157,1.9071584943041382,0.47290575305724436,autumn,loli,50
KNN,0.3569880267025398,2.3105615119463683,0.3713549951562005,autumn,loli,50
SVM,0.5243647288016637,1.7091198873316376,0.5263164480945626,autumn,loli,50
RF,0.7111380644901748,1.3301797168523117,0.7313849134482943,autumn,loli,51
XGB,0.6999383387483503,1.3817533102708774,0.7197211143797203,autumn,loli,51
GBDT,0.6945307702557655,1.40665461100346,0.7092192313124711,autumn,loli,51
ANN,0.4784634135841326,2.4016227254808493,0.4905646926691274,autumn,loli,51
KNN,0.6525863066282045,1.5998045829897602,0.6809181662579623,autumn,loli,51
SVM,0.5573923924785544,2.038162837240735,0.6011241493286498,autumn,loli,51
RF,0.535554590955921,1.8323483282869342,0.623051081113499,autumn,loli,52
XGB,0.4960528472554312,1.9881921640199336,0.5378361812059724,autumn,loli,52
GBDT,0.47612216299436105,2.0668234848947633,0.5223399686377032,autumn,loli,52
ANN,0.056311368021134345,3.7230775750132308,0.3845805756829538,autumn,loli,52
KNN,0.5980912642944474,1.585626180501424,0.6477756157080792,autumn,loli,52
SVM,0.5108736792626081,1.9297204336004934,0.5632765058765212,autumn,loli,52
RF,0.3460843754083939,2.5749163051794133,0.3475403482158176,autumn,loli,53
XGB,0.34237921867076515,2.5895060597871637,0.3448500346118002,autumn,loli,53
GBDT,0.36714918018514475,2.491969656949449,0.37234557043052074,autumn,loli,53
ANN,-0.5386450943624188,6.058705729554095,0.13015153662246026,autumn,loli,53
KNN,0.3207596530599207,2.6746371836030636,0.3215451992598626,autumn,loli,53
SVM,0.3480593793543525,2.5671393540377143,0.35359283808611874,autumn,loli,53
RF,0.5061514549103843,1.9819926977561075,0.5108189062367331,autumn,loli,54
XGB,0.5165218943040131,1.9403723763942926,0.5208757246939778,autumn,loli,54
GBDT,0.4854822523792538,2.064945677758729,0.4925273198662852,autumn,loli,54
ANN,-0.5798431461602283,6.3404815310762945,-0.5466847093510991,autumn,loli,54
KNN,0.39507971308595646,2.427763741149825,0.406315489813181,autumn,loli,54
SVM,0.3946207342777547,2.4296057889908607,0.39846007236040515,autumn,loli,54
RF,0.4534885573523455,2.0263141468477066,0.45804639537633574,autumn,loli,55
XGB,0.47227712077061645,1.95665132026727,0.47260086659640355,autumn,loli,55
GBDT,0.47908031818971064,1.9314269350150182,0.4798800105851695,autumn,loli,55
ANN,-0.06989568520813583,3.9668789954070154,-0.030743641963529633,autumn,loli,55
KNN,0.5133535093018606,1.8043513669871787,0.5139810490302085,autumn,loli,55
SVM,0.42678591474092165,2.1253202028226967,0.42727750617299864,autumn,loli,55
RF,0.6480919584730266,1.5582260731339366,0.6497340370055233,autumn,loli,56
XGB,0.577829436436864,1.8693439814540405,0.5864536679863424,autumn,loli,56
GBDT,0.5767421312780721,1.8741584984526607,0.5868858833088079,autumn,loli,56
ANN,-0.9041866385964901,8.431615417196682,-0.8518830378386304,autumn,loli,56
KNN,0.5847012172192301,1.8389161800958194,0.5939498332787445,autumn,loli,56
SVM,0.6029410803104238,1.758151244700295,0.605274898868972,autumn,loli,56
RF,0.4124566308619876,2.1650317885192747,0.4239116350259301,autumn,loli,57
